rad,str,cp,char
8,13,131462,𠆆
8,13,131463,𠆇
8,13,131464,𠆈
8,13,131465,𠆉
8,13,173861,𪜥
8,13,184153,𬽙
8,13,184154,𬽚
8,13,196704,𰁠
8,13,201625,𱎙
8,14,20152,亸
8,14,131467,𠆋
8,14,131468,𠆌
8,14,131469,𠆍
8,14,131470,𠆎
8,14,131471,𠆏
8,14,131472,𠆐
8,14,131473,𠆑
8,14,131474,𠆒
8,14,131476,𠆔
8,14,131478,𠆖
8,14,131479,𠆗
8,14,131480,𠆘
8,14,184155,𬽛
8,14,184156,𬽜
8,14,205842,𲐒
8,15,13359,㐯
8,15,178305,𫢁
8,15,178306,𫢂
8,15,184157,𬽝
8,15,184158,𬽞
8,15,205843,𲐓
8,16,131482,𠆚
8,16,205844,𲐔
8,17,131485,𠆝
8,17,173862,𪜦
8,18,178307,𫢃
8,19,20153,亹
8,19,131486,𠆞
8,19,184159,𬽟
8,20,178308,𫢄
8,21,184160,𬽠
8,22,131487,𠆟
8,26,131488,𠆠
8,27,131489,𠆡
9,0,20154,人
9,0,20155,亻
9,0,131490,𠆢
9,1,20156,亼
9,1,20157,亽
9,1,20158,亾
9,1,20159,亿
9,1,131491,𠆣
9,1,131492,𠆤
9,1,131493,𠆥
9,1,178309,𫢅
9,2,20160,什
9,2,20161,仁
9,2,20162,仂
9,2,20163,仃
9,2,20164,仄
9,2,20165,仅
9,2,20166,仆
9,2,20167,仇
9,2,20168,仈
9,2,20169,仉
9,2,20170,今
9,2,20171,介
9,2,20172,仌
9,2,20173,仍
9,2,20174,从
9,2,20175,仏
9,2,20176,仐
9,2,20177,仑
9,2,20178,仒
9,2,20179,仓
9,2,63997,什
9,2,131494,𠆦
9,2,131495,𠆧
9,2,131496,𠆨
9,2,173863,𪜧
9,2,178310,𫢆
9,2,178311,𫢇
9,2,178312,𫢈
9,2,184161,𬽡
9,2,184162,𬽢
9,2,191476,𮯴
9,2,194585,仌
9,2,196705,𰁡
9,2,201626,𱎚
9,2,205845,𲐕
9,2,205846,𲐖
9,3,13360,㐰
9,3,13361,㐱
9,3,13362,㐲
9,3,13363,㐳
9,3,13364,㐴
9,3,13365,㐵
9,3,13366,㐶
9,3,13367,㐷
9,3,20180,仔
9,3,20181,仕
9,3,20182,他
9,3,20183,仗
9,3,20184,付
9,3,20185,仙
9,3,20186,仚
9,3,20187,仛
9,3,20188,仜
9,3,20189,仝
9,3,20190,仞
9,3,20191,仟
9,3,20192,仠
9,3,20193,仡
9,3,20194,仢
9,3,20195,代
9,3,20196,令
9,3,20197,以
9,3,20198,仦
9,3,20199,仧
9,3,20200,仨
9,3,20201,仩
9,3,20202,仪
9,3,20203,仫
9,3,20204,们
9,3,20205,仭
9,3,63912,令
9,3,131497,𠆩
9,3,131498,𠆪
9,3,131499,𠆫
9,3,131500,𠆬
9,3,131501,𠆭
9,3,131503,𠆯
9,3,131504,𠆰
9,3,131507,𠆳
9,3,177990,𫝆
9,3,178313,𫢉
9,3,178314,𫢊
9,3,184163,𬽣
9,3,184164,𬽤
9,3,184165,𬽥
9,3,184166,𬽦
9,3,184167,𬽧
9,3,184168,𬽨
9,3,191477,𮯵
9,3,191478,𮯶
9,3,191479,𮯷
9,3,196706,𰁢
9,3,196707,𰁣
9,3,201627,𱎛
9,3,201628,𱎜
9,3,201629,𱎝
9,3,201630,𱎞
9,3,201631,𱎟
9,3,205847,𲐗
9,4,13368,㐸
9,4,13369,㐹
9,4,13370,㐺
9,4,13371,㐻
9,4,13372,㐼
9,4,13373,㐽
9,4,13374,㐾
9,4,13375,㐿
9,4,13376,㑀
9,4,20206,仮
9,4,20207,仯
9,4,20208,仰
9,4,20209,仱
9,4,20210,仲
9,4,20211,仳
9,4,20212,仴
9,4,20213,仵
9,4,20214,件
9,4,20215,价
9,4,20216,仸
9,4,20217,仹
9,4,20218,仺
9,4,20219,任
9,4,20220,仼
9,4,20221,份
9,4,20222,仾
9,4,20223,仿
9,4,20224,伀
9,4,20225,企
9,4,20226,伂
9,4,20227,伃
9,4,20228,伄
9,4,20229,伅
9,4,20230,伆
9,4,20231,伇
9,4,20232,伈
9,4,20233,伉
9,4,20234,伊
9,4,20235,伋
9,4,20236,伌
9,4,20237,伍
9,4,20238,伎
9,4,20239,伏
9,4,20240,伐
9,4,20241,休
9,4,20242,伒
9,4,20243,伓
9,4,20244,伔
9,4,20245,伕
9,4,20246,伖
9,4,20247,众
9,4,20248,优
9,4,20249,伙
9,4,20250,会
9,4,20251,伛
9,4,20252,伜
9,4,20253,伝
9,4,20254,伞
9,4,20255,伟
9,4,20256,传
9,4,20257,伡
9,4,20258,伢
9,4,20259,伣
9,4,20260,伤
9,4,20261,伥
9,4,20262,伦
9,4,20263,伧
9,4,20264,伨
9,4,20265,伩
9,4,20266,伪
9,4,20267,伫
9,4,20268,伬
9,4,131508,𠆴
9,4,131509,𠆵
9,4,131510,𠆶
9,4,131511,𠆷
9,4,131512,𠆸
9,4,131513,𠆹
9,4,131514,𠆺
9,4,131515,𠆻
9,4,131516,𠆼
9,4,131517,𠆽
9,4,131518,𠆾
9,4,131519,𠆿
9,4,131520,𠇀
9,4,131521,𠇁
9,4,131522,𠇂
9,4,131523,𠇃
9,4,131524,𠇄
9,4,131525,𠇅
9,4,131526,𠇆
9,4,131527,𠇇
9,4,131528,𠇈
9,4,131529,𠇉
9,4,131530,𠇊
9,4,131531,𠇋
9,4,131532,𠇌
9,4,131533,𠇍
9,4,131534,𠇎
9,4,131535,𠇏
9,4,131536,𠇐
9,4,131537,𠇑
9,4,131539,𠇓
9,4,131540,𠇔
9,4,131541,𠇕
9,4,173864,𪜨
9,4,173865,𪜩
9,4,173866,𪜪
9,4,173867,𪜫
9,4,178315,𫢋
9,4,178316,𫢌
9,4,178317,𫢍
9,4,178318,𫢎
9,4,178319,𫢏
9,4,178320,𫢐
9,4,184169,𬽩
9,4,184170,𬽪
9,4,184171,𬽫
9,4,184172,𬽬
9,4,184173,𬽭
9,4,191480,𮯸
9,4,191481,𮯹
9,4,196708,𰁤
9,4,196709,𰁥
9,4,196710,𰁦
9,4,196711,𰁧
9,4,196712,𰁨
9,4,196713,𰁩
9,4,196714,𰁪
9,4,201632,𱎠
9,4,201633,𱎡
9,4,201634,𱎢
9,4,201635,𱎣
9,4,201636,𱎤
9,4,201637,𱎥
9,4,201638,𱎦
9,4,201639,𱎧
9,4,205848,𲐘
9,4,205849,𲐙
9,5,13377,㑁
9,5,13378,㑂
9,5,13379,㑃
9,5,13380,㑄
9,5,13381,㑅
9,5,13382,㑆
9,5,13383,㑇
9,5,13384,㑈
9,5,20269,伭
9,5,20270,伮
9,5,20271,伯
9,5,20272,估
9,5,20273,伱
9,5,20274,伲
9,5,20275,伳
9,5,20276,伴
9,5,20277,伵
9,5,20278,伶
9,5,20279,伷
9,5,20280,伸
9,5,20281,伹
9,5,20282,伺
9,5,20283,伻
9,5,20284,似
9,5,20285,伽
9,5,20286,伾
9,5,20287,伿
9,5,20288,佀
9,5,20289,佁
9,5,20290,佂
9,5,20291,佃
9,5,20292,佄
9,5,20293,佅
9,5,20294,但
9,5,20295,佇
9,5,20296,佈
9,5,20297,佉
9,5,20298,佊
9,5,20299,佋
9,5,20300,佌
9,5,20301,位
9,5,20302,低
9,5,20303,住
9,5,20304,佐
9,5,20305,佑
9,5,20306,佒
9,5,20307,体
9,5,20308,佔
9,5,20309,何
9,5,20310,佖
9,5,20311,佗
9,5,20312,佘
9,5,20313,余
9,5,20314,佚
9,5,20315,佛
9,5,20316,作
9,5,20317,佝
9,5,20318,佞
9,5,20319,佟
9,5,20320,你
9,5,20321,佡
9,5,20322,佢
9,5,20323,佣
9,5,20324,佤
9,5,20325,佥
9,5,20326,佦
9,5,20327,佧
9,5,20328,佨
9,5,131542,𠇖
9,5,131543,𠇗
9,5,131544,𠇘
9,5,131545,𠇙
9,5,131546,𠇚
9,5,131547,𠇛
9,5,131548,𠇜
9,5,131549,𠇝
9,5,131550,𠇞
9,5,131551,𠇟
9,5,131552,𠇠
9,5,131553,𠇡
9,5,131554,𠇢
9,5,131555,𠇣
9,5,131556,𠇤
9,5,131557,𠇥
9,5,131558,𠇦
9,5,131559,𠇧
9,5,131560,𠇨
9,5,131561,𠇩
9,5,131562,𠇪
9,5,131563,𠇫
9,5,131564,𠇬
9,5,131565,𠇭
9,5,131566,𠇮
9,5,131567,𠇯
9,5,131568,𠇰
9,5,131569,𠇱
9,5,131570,𠇲
9,5,131571,𠇳
9,5,131572,𠇴
9,5,131573,𠇵
9,5,131574,𠇶
9,5,131575,𠇷
9,5,131576,𠇸
9,5,131577,𠇹
9,5,131578,𠇺
9,5,131579,𠇻
9,5,131580,𠇼
9,5,131581,𠇽
9,5,131582,𠇾
9,5,131583,𠇿
9,5,131584,𠈀
9,5,131585,𠈁
9,5,173868,𪜬
9,5,173869,𪜭
9,5,173870,𪜮
9,5,173871,𪜯
9,5,173872,𪜰
9,5,173873,𪜱
9,5,173874,𪜲
9,5,173875,𪜳
9,5,173876,𪜴
9,5,178321,𫢑
9,5,178322,𫢒
9,5,178323,𫢓
9,5,178324,𫢔
9,5,178325,𫢕
9,5,178326,𫢖
9,5,178327,𫢗
9,5,178328,𫢘
9,5,184174,𬽮
9,5,184175,𬽯
9,5,184176,𬽰
9,5,184177,𬽱
9,5,184178,𬽲
9,5,184179,𬽳
9,5,184180,𬽴
9,5,184181,𬽵
9,5,184182,𬽶
9,5,184183,𬽷
9,5,184184,𬽸
9,5,184185,𬽹
9,5,184186,𬽺
9,5,191482,𮯺
9,5,191483,𮯻
9,5,194564,你
9,5,196715,𰁫
9,5,196716,𰁬
9,5,196717,𰁭
9,5,196718,𰁮
9,5,196719,𰁯
9,5,196720,𰁰
9,5,201640,𱎨
9,5,201641,𱎩
9,5,201642,𱎪
9,5,205850,𲐚
9,5,205851,𲐛
9,5,205852,𲐜
9,5,205853,𲐝
9,5,205854,𲐞
9,5,205855,𲐟
9,6,13385,㑉
9,6,13386,㑊
9,6,13387,㑋
9,6,13388,㑌
9,6,13389,㑍
9,6,13390,㑎
9,6,13391,㑏
9,6,13392,㑐
9,6,13393,㑑
9,6,13394,㑒
9,6,13395,㑓
9,6,13396,㑔
9,6,13397,㑕
9,6,13398,㑖
9,6,20329,佩
9,6,20330,佪
9,6,20331,佫
9,6,20332,佬
9,6,20333,佭
9,6,20334,佮
9,6,20335,佯
9,6,20336,佰
9,6,20337,佱
9,6,20338,佲
9,6,20339,佳
9,6,20340,佴
9,6,20341,併
9,6,20342,佶
9,6,20343,佷
9,6,20344,佸
9,6,20345,佹
9,6,20346,佺
9,6,20347,佻
9,6,20348,佼
9,6,20349,佽
9,6,20350,佾
9,6,20351,使
9,6,20352,侀
9,6,20353,侁
9,6,20354,侂
9,6,20355,侃
9,6,20356,侄
9,6,20357,侅
9,6,20358,來
9,6,20359,侇
9,6,20360,侈
9,6,20361,侉
9,6,20362,侊
9,6,20363,例
9,6,20364,侌
9,6,20365,侍
9,6,20366,侎
9,6,20367,侏
9,6,20368,侐
9,6,20369,侑
9,6,20370,侒
9,6,20371,侓
9,6,20372,侔
9,6,20373,侕
9,6,20374,侖
9,6,20375,侗
9,6,20376,侘
9,6,20377,侙
9,6,20378,侚
9,6,20379,供
9,6,20380,侜
9,6,20381,依
9,6,20382,侞
9,6,20383,侟
9,6,20384,侠
9,6,20385,価
9,6,20386,侢
9,6,20387,侣
9,6,20388,侤
9,6,20389,侥
9,6,20390,侦
9,6,20391,侧
9,6,20392,侨
9,6,20393,侩
9,6,20394,侪
9,6,20395,侫
9,6,20396,侬
9,6,20397,侭
9,6,40903,鿇
9,6,63789,來
9,6,63925,例
9,6,64115,侀
9,6,131587,𠈃
9,6,131588,𠈄
9,6,131589,𠈅
9,6,131590,𠈆
9,6,131591,𠈇
9,6,131592,𠈈
9,6,131593,𠈉
9,6,131594,𠈊
9,6,131595,𠈋
9,6,131596,𠈌
9,6,131597,𠈍
9,6,131598,𠈎
9,6,131599,𠈏
9,6,131600,𠈐
9,6,131601,𠈑
9,6,131602,𠈒
9,6,131603,𠈓
9,6,131604,𠈔
9,6,131605,𠈕
9,6,131606,𠈖
9,6,131607,𠈗
9,6,131608,𠈘
9,6,131609,𠈙
9,6,131610,𠈚
9,6,131611,𠈛
9,6,131612,𠈜
9,6,131613,𠈝
9,6,131614,𠈞
9,6,131615,𠈟
9,6,131616,𠈠
9,6,131617,𠈡
9,6,131618,𠈢
9,6,131619,𠈣
9,6,131621,𠈥
9,6,131622,𠈦
9,6,131623,𠈧
9,6,131624,𠈨
9,6,131625,𠈩
9,6,131626,𠈪
9,6,131627,𠈫
9,6,131628,𠈬
9,6,173877,𪜵
9,6,173878,𪜶
9,6,173879,𪜷
9,6,173880,𪜸
9,6,173881,𪜹
9,6,173882,𪜺
9,6,177991,𫝇
9,6,177992,𫝈
9,6,178329,𫢙
9,6,178330,𫢚
9,6,178331,𫢛
9,6,178332,𫢜
9,6,178333,𫢝
9,6,184187,𬽻
9,6,184188,𬽼
9,6,184189,𬽽
9,6,184190,𬽾
9,6,184191,𬽿
9,6,184192,𬾀
9,6,184193,𬾁
9,6,184194,𬾂
9,6,184195,𬾃
9,6,184196,𬾄
9,6,196721,𰁱
9,6,196722,𰁲
9,6,196723,𰁳
9,6,196724,𰁴
9,6,196725,𰁵
9,6,196726,𰁶
9,6,196727,𰁷
9,6,196728,𰁸
9,6,196729,𰁹
9,6,196730,𰁺
9,6,196731,𰁻
9,6,196732,𰁼
9,6,196733,𰁽
9,6,196734,𰁾
9,6,196735,𰁿
9,6,196736,𰂀
9,6,196737,𰂁
9,6,196738,𰂂
9,6,196739,𰂃
9,6,196740,𰂄
9,6,201643,𱎫
9,6,201644,𱎬
9,6,201645,𱎭
9,6,205856,𲐠
9,6,205857,𲐡
9,6,205858,𲐢
9,7,13399,㑗
9,7,13400,㑘
9,7,13401,㑙
9,7,13402,㑚
9,7,13403,㑛
9,7,13404,㑜
9,7,13405,㑝
9,7,13406,㑞
9,7,13407,㑟
9,7,13408,㑠
9,7,13409,㑡
9,7,13410,㑢
9,7,20398,侮
9,7,20399,侯
9,7,20400,侰
9,7,20401,侱
9,7,20402,侲
9,7,20403,侳
9,7,20404,侴
9,7,20405,侵
9,7,20406,侶
9,7,20407,侷
9,7,20408,侸
9,7,20409,侹
9,7,20410,侺
9,7,20411,侻
9,7,20412,侼
9,7,20413,侽
9,7,20414,侾
9,7,20415,便
9,7,20416,俀
9,7,20417,俁
9,7,20418,係
9,7,20419,促
9,7,20420,俄
9,7,20421,俅
9,7,20422,俆
9,7,20423,俇
9,7,20424,俈
9,7,20425,俉
9,7,20426,俊
9,7,20427,俋
9,7,20428,俌
9,7,20429,俍
9,7,20430,俎
9,7,20431,俏
9,7,20432,俐
9,7,20433,俑
9,7,20434,俒
9,7,20435,俓
9,7,20436,俔
9,7,20437,俕
9,7,20438,俖
9,7,20439,俗
9,7,20440,俘
9,7,20441,俙
9,7,20442,俚
9,7,20443,俛
9,7,20444,俜
9,7,20445,保
9,7,20446,俞
9,7,20447,俟
9,7,20448,俠
9,7,20449,信
9,7,20450,俢
9,7,20451,俣
9,7,20452,俤
9,7,20453,俥
9,7,20454,俦
9,7,20455,俧
9,7,20456,俨
9,7,20457,俩
9,7,20458,俪
9,7,20459,俫
9,7,20460,俬
9,7,20461,俭
9,7,63845,便
9,7,64048,侮
9,7,131629,𠈭
9,7,131630,𠈮
9,7,131631,𠈯
9,7,131632,𠈰
9,7,131633,𠈱
9,7,131634,𠈲
9,7,131635,𠈳
9,7,131636,𠈴
9,7,131637,𠈵
9,7,131638,𠈶
9,7,131639,𠈷
9,7,131640,𠈸
9,7,131641,𠈹
9,7,131642,𠈺
9,7,131643,𠈻
9,7,131644,𠈼
9,7,131645,𠈽
9,7,131646,𠈾
9,7,131647,𠈿
9,7,131648,𠉀
9,7,131649,𠉁
9,7,131650,𠉂
9,7,131651,𠉃
9,7,131652,𠉄
9,7,131653,𠉅
9,7,131654,𠉆
9,7,131655,𠉇
9,7,131656,𠉈
9,7,131657,𠉉
9,7,131658,𠉊
9,7,131659,𠉋
9,7,131660,𠉌
9,7,131661,𠉍
9,7,131662,𠉎
9,7,131663,𠉏
9,7,131664,𠉐
9,7,131665,𠉑
9,7,131666,𠉒
9,7,131667,𠉓
9,7,131668,𠉔
9,7,131669,𠉕
9,7,131670,𠉖
9,7,131671,𠉗
9,7,131672,𠉘
9,7,131673,𠉙
9,7,131674,𠉚
9,7,131675,𠉛
9,7,131676,𠉜
9,7,131677,𠉝
9,7,131678,𠉞
9,7,131679,𠉟
9,7,131680,𠉠
9,7,131681,𠉡
9,7,131682,𠉢
9,7,173883,𪜻
9,7,173884,𪜼
9,7,173885,𪜽
9,7,173886,𪜾
9,7,173887,𪜿
9,7,173888,𪝀
9,7,173889,𪝁
9,7,173890,𪝂
9,7,178334,𫢞
9,7,178335,𫢟
9,7,178336,𫢠
9,7,178337,𫢡
9,7,178338,𫢢
9,7,178339,𫢣
9,7,178340,𫢤
9,7,178341,𫢥
9,7,178342,𫢦
9,7,178343,𫢧
9,7,178344,𫢨
9,7,178345,𫢩
9,7,184197,𬾅
9,7,184198,𬾆
9,7,184199,𬾇
9,7,184200,𬾈
9,7,184201,𬾉
9,7,184202,𬾊
9,7,184203,𬾋
9,7,184204,𬾌
9,7,184205,𬾍
9,7,184206,𬾎
9,7,184207,𬾏
9,7,184208,𬾐
9,7,184209,𬾑
9,7,184210,𬾒
9,7,184211,𬾓
9,7,184212,𬾔
9,7,184213,𬾕
9,7,184214,𬾖
9,7,184215,𬾗
9,7,184216,𬾘
9,7,184217,𬾙
9,7,194565,侮
9,7,194566,侻
9,7,196741,𰂅
9,7,196742,𰂆
9,7,196743,𰂇
9,7,196744,𰂈
9,7,196745,𰂉
9,7,196746,𰂊
9,7,196747,𰂋
9,7,196748,𰂌
9,7,196749,𰂍
9,7,196750,𰂎
9,7,201646,𱎮
9,7,201647,𱎯
9,7,201648,𱎰
9,7,201649,𱎱
9,7,201650,𱎲
9,7,205859,𲐣
9,7,205860,𲐤
9,7,205861,𲐥
9,7,205862,𲐦
9,7,205863,𲐧
9,7,205864,𲐨
9,7,205865,𲐩
9,7,205866,𲐪
9,7,205867,𲐫
9,8,13411,㑣
9,8,13413,㑥
9,8,13414,㑦
9,8,13415,㑧
9,8,13416,㑨
9,8,13417,㑩
9,8,13418,㑪
9,8,13419,㑫
9,8,13420,㑬
9,8,13421,㑭
9,8,20462,修
9,8,20463,俯
9,8,20464,俰
9,8,20465,俱
9,8,20466,俲
9,8,20467,俳
9,8,20468,俴
9,8,20469,俵
9,8,20470,俶
9,8,20471,俷
9,8,20472,俸
9,8,20473,俹
9,8,20474,俺
9,8,20475,俻
9,8,20476,俼
9,8,20477,俽
9,8,20478,俾
9,8,20479,俿
9,8,20480,倀
9,8,20481,倁
9,8,20482,倂
9,8,20483,倃
9,8,20484,倄
9,8,20485,倅
9,8,20486,倆
9,8,20487,倇
9,8,20488,倈
9,8,20489,倉
9,8,20490,倊
9,8,20491,個
9,8,20492,倌
9,8,20493,倍
9,8,20494,倎
9,8,20495,倏
9,8,20496,倐
9,8,20497,們
9,8,20498,倒
9,8,20499,倓
9,8,20500,倔
9,8,20501,倕
9,8,20502,倖
9,8,20503,倗
9,8,20504,倘
9,8,20505,候
9,8,20506,倚
9,8,20507,倛
9,8,20508,倜
9,8,20509,倝
9,8,20510,倞
9,8,20511,借
9,8,20512,倠
9,8,20513,倡
9,8,20514,倢
9,8,20515,倣
9,8,20516,値
9,8,20517,倥
9,8,20518,倦
9,8,20519,倧
9,8,20520,倨
9,8,20521,倩
9,8,20522,倪
9,8,20523,倫
9,8,20524,倬
9,8,20525,倭
9,8,20526,倮
9,8,20527,倯
9,8,20528,倰
9,8,20529,倱
9,8,20530,倲
9,8,20531,倳
9,8,20532,倴
9,8,20533,倵
9,8,20534,倶
9,8,20535,倷
9,8,20536,倸
9,8,20537,倹
9,8,20538,债
9,8,20540,值
9,8,20541,倽
9,8,20542,倾
9,8,20543,倿
9,8,63956,倫
9,8,131683,𠉣
9,8,131684,𠉤
9,8,131685,𠉥
9,8,131686,𠉦
9,8,131687,𠉧
9,8,131688,𠉨
9,8,131689,𠉩
9,8,131690,𠉪
9,8,131691,𠉫
9,8,131692,𠉬
9,8,131693,𠉭
9,8,131694,𠉮
9,8,131695,𠉯
9,8,131696,𠉰
9,8,131697,𠉱
9,8,131698,𠉲
9,8,131699,𠉳
9,8,131700,𠉴
9,8,131701,𠉵
9,8,131702,𠉶
9,8,131703,𠉷
9,8,131704,𠉸
9,8,131705,𠉹
9,8,131706,𠉺
9,8,131707,𠉻
9,8,131708,𠉼
9,8,131709,𠉽
9,8,131710,𠉾
9,8,131711,𠉿
9,8,131712,𠊀
9,8,131713,𠊁
9,8,131714,𠊂
9,8,131715,𠊃
9,8,131716,𠊄
9,8,131717,𠊅
9,8,131718,𠊆
9,8,131719,𠊇
9,8,131720,𠊈
9,8,131721,𠊉
9,8,131722,𠊊
9,8,131723,𠊋
9,8,131724,𠊌
9,8,131725,𠊍
9,8,131726,𠊎
9,8,131727,𠊏
9,8,131728,𠊐
9,8,131729,𠊑
9,8,131730,𠊒
9,8,131731,𠊓
9,8,131732,𠊔
9,8,131733,𠊕
9,8,131734,𠊖
9,8,131735,𠊗
9,8,131736,𠊘
9,8,131737,𠊙
9,8,131738,𠊚
9,8,131739,𠊛
9,8,131740,𠊜
9,8,131741,𠊝
9,8,131742,𠊞
9,8,131743,𠊟
9,8,131744,𠊠
9,8,131745,𠊡
9,8,131746,𠊢
9,8,131747,𠊣
9,8,131748,𠊤
9,8,131749,𠊥
9,8,131750,𠊦
9,8,131807,𠋟
9,8,173891,𪝃
9,8,173892,𪝄
9,8,173893,𪝅
9,8,173894,𪝆
9,8,173895,𪝇
9,8,173896,𪝈
9,8,173897,𪝉
9,8,173898,𪝊
9,8,177993,𫝉
9,8,178346,𫢪
9,8,178347,𫢫
9,8,178348,𫢬
9,8,178349,𫢭
9,8,178350,𫢮
9,8,178351,𫢯
9,8,178352,𫢰
9,8,178353,𫢱
9,8,178354,𫢲
9,8,178355,𫢳
9,8,178356,𫢴
9,8,178357,𫢵
9,8,178358,𫢶
9,8,178359,𫢷
9,8,178360,𫢸
9,8,178361,𫢹
9,8,178362,𫢺
9,8,178363,𫢻
9,8,178364,𫢼
9,8,184218,𬾚
9,8,184219,𬾛
9,8,184220,𬾜
9,8,184221,𬾝
9,8,184222,𬾞
9,8,184223,𬾟
9,8,184224,𬾠
9,8,184225,𬾡
9,8,184226,𬾢
9,8,184227,𬾣
9,8,184228,𬾤
9,8,184229,𬾥
9,8,184230,𬾦
9,8,184231,𬾧
9,8,184232,𬾨
9,8,184233,𬾩
9,8,191484,𮯼
9,8,191485,𮯽
9,8,191486,𮯾
9,8,194567,倂
9,8,196751,𰂏
9,8,196752,𰂐
9,8,196753,𰂑
9,8,196754,𰂒
9,8,196755,𰂓
9,8,196756,𰂔
9,8,196757,𰂕
9,8,196758,𰂖
9,8,201651,𱎳
9,8,201652,𱎴
9,8,201653,𱎵
9,8,201654,𱎶
9,8,201655,𱎷
9,8,201656,𱎸
9,8,201657,𱎹
9,8,201658,𱎺
9,8,205868,𲐬
9,8,205869,𲐭
9,8,205870,𲐮
9,8,205871,𲐯
9,8,205872,𲐰
9,8,205873,𲐱
9,8,205874,𲐲
9,8,205875,𲐳
9,9,13412,㑤
9,9,13422,㑮
9,9,13423,㑯
9,9,13424,㑰
9,9,13425,㑱
9,9,13426,㑲
9,9,20539,倻
9,9,20544,偀
9,9,20545,偁
9,9,20546,偂
9,9,20547,偃
9,9,20548,偄
9,9,20549,偅
9,9,20550,偆
9,9,20551,假
9,9,20552,偈
9,9,20553,偉
9,9,20554,偊
9,9,20555,偋
9,9,20556,偌
9,9,20557,偍
9,9,20558,偎
9,9,20559,偏
9,9,20560,偐
9,9,20561,偑
9,9,20562,偒
9,9,20563,偓
9,9,20564,偔
9,9,20565,偕
9,9,20566,偖
9,9,20567,偗
9,9,20568,偘
9,9,20569,偙
9,9,20570,做
9,9,20571,偛
9,9,20572,停
9,9,20573,偝
9,9,20574,偞
9,9,20575,偟
9,9,20576,偠
9,9,20577,偡
9,9,20578,偢
9,9,20579,偣
9,9,20580,偤
9,9,20581,健
9,9,20582,偦
9,9,20583,偧
9,9,20584,偨
9,9,20585,偩
9,9,20586,偪
9,9,20587,偫
9,9,20588,偬
9,9,20589,偭
9,9,20590,偮
9,9,20591,偯
9,9,20592,偰
9,9,20593,偱
9,9,20594,偲
9,9,20595,偳
9,9,20596,側
9,9,20597,偵
9,9,20598,偶
9,9,20599,偷
9,9,20600,偸
9,9,20601,偹
9,9,20602,偺
9,9,20603,偻
9,9,20604,偼
9,9,20605,偽
9,9,20606,偾
9,9,20607,偿
9,9,131751,𠊧
9,9,131752,𠊨
9,9,131753,𠊩
9,9,131754,𠊪
9,9,131755,𠊫
9,9,131756,𠊬
9,9,131757,𠊭
9,9,131758,𠊮
9,9,131759,𠊯
9,9,131760,𠊰
9,9,131761,𠊱
9,9,131762,𠊲
9,9,131763,𠊳
9,9,131764,𠊴
9,9,131765,𠊵
9,9,131766,𠊶
9,9,131767,𠊷
9,9,131768,𠊸
9,9,131769,𠊹
9,9,131770,𠊺
9,9,131771,𠊻
9,9,131772,𠊼
9,9,131773,𠊽
9,9,131774,𠊾
9,9,131775,𠊿
9,9,131776,𠋀
9,9,131777,𠋁
9,9,131778,𠋂
9,9,131779,𠋃
9,9,131780,𠋄
9,9,131781,𠋅
9,9,131782,𠋆
9,9,131783,𠋇
9,9,131784,𠋈
9,9,131785,𠋉
9,9,131786,𠋊
9,9,131787,𠋋
9,9,131788,𠋌
9,9,131789,𠋍
9,9,131790,𠋎
9,9,131791,𠋏
9,9,131792,𠋐
9,9,131794,𠋒
9,9,131795,𠋓
9,9,131796,𠋔
9,9,131797,𠋕
9,9,131798,𠋖
9,9,131799,𠋗
9,9,131800,𠋘
9,9,131801,𠋙
9,9,131802,𠋚
9,9,131803,𠋛
9,9,131804,𠋜
9,9,131805,𠋝
9,9,131806,𠋞
9,9,131808,𠋠
9,9,131809,𠋡
9,9,131810,𠋢
9,9,131811,𠋣
9,9,131812,𠋤
9,9,131813,𠋥
9,9,131814,𠋦
9,9,131815,𠋧
9,9,131816,𠋨
9,9,131817,𠋩
9,9,131818,𠋪
9,9,131819,𠋫
9,9,131820,𠋬
9,9,173899,𪝋
9,9,173900,𪝌
9,9,173901,𪝍
9,9,173902,𪝎
9,9,173903,𪝏
9,9,173904,𪝐
9,9,173905,𪝑
9,9,173906,𪝒
9,9,173907,𪝓
9,9,173908,𪝔
9,9,173909,𪝕
9,9,177994,𫝊
9,9,178365,𫢽
9,9,178366,𫢾
9,9,178367,𫢿
9,9,178368,𫣀
9,9,178369,𫣁
9,9,178370,𫣂
9,9,178371,𫣃
9,9,184234,𬾪
9,9,184235,𬾫
9,9,184236,𬾬
9,9,184237,𬾭
9,9,184238,𬾮
9,9,184239,𬾯
9,9,184240,𬾰
9,9,184241,𬾱
9,9,184242,𬾲
9,9,184243,𬾳
9,9,184244,𬾴
9,9,184245,𬾵
9,9,184246,𬾶
9,9,184247,𬾷
9,9,184248,𬾸
9,9,184249,𬾹
9,9,184250,𬾺
9,9,184251,𬾻
9,9,184252,𬾼
9,9,191487,𮯿
9,9,191488,𮰀
9,9,191489,𮰁
9,9,194568,偺
9,9,196759,𰂗
9,9,196760,𰂘
9,9,196761,𰂙
9,9,196762,𰂚
9,9,196763,𰂛
9,9,196764,𰂜
9,9,196765,𰂝
9,9,196766,𰂞
9,9,196767,𰂟
9,9,196768,𰂠
9,9,196769,𰂡
9,9,201659,𱎻
